,name,code,year,sector,x1,x2,x3,x4,x5,om,ga,gs,ge,croe,cpb,bankrupt
2611,(주)오이솔루션,138080,2017,2,0.3377133535194853,0.3533026741185736,-0.034414848845906995,3.0841519405629323,0.797387012465131,-0.043159530200414346,0.06814625653829315,-0.039215117371556314,0.012195121951219513,-14.61,-0.068715518612396,0
2612,(주)오이솔루션,138080,2018,2,0.3192888767325218,0.3516607611129652,0.02446785217467691,4.229877627043688,0.8220102119534539,0.02976587373109471,0.032236212332499965,0.06411152228614111,-0.09939759036144578,6.75,0.592492323565273,0
2613,(주)오이솔루션,138080,2019,2,0.5129694642073225,0.43245913270458447,0.31949304437284715,11.659512786844425,1.1405678741265302,0.2801175200708869,0.8594298092341257,1.580023792606796,0.15384615384615385,40.6,1.8376669703545598,0
2614,(주)오이솔루션,138080,2020,2,0.4306646331092671,0.44834934112790464,0.037555512955382654,12.320344874778122,0.5286165989716196,0.07104489913567572,0.05867324379510379,-0.5093389334801336,0.14492753623188406,-35.8,0.2693665143510082,0
2615,(주)시티랩스,139050,2014,1,0.3289833269124038,0.3175396484734229,0.05923463859468158,3.6082283735483474,1.8720826030487023,0.0316410389681617,0.10050914051012345,0.3865711076042856,-0.25365853658536586,4.98,-0.02969693409162999,0
2616,(주)시티랩스,139050,2015,1,0.15639458100856543,0.24477454932871726,-0.028000366783783207,2.5695145937905965,1.0423932566885796,-0.026861615425960553,0.20799739249791857,-0.3273756542651557,0.08496732026143791,-9.83,0.46662313053292204,0
2617,(주)시티랩스,139050,2016,1,0.23055649668273673,0.18302286748908653,-0.049447116891887175,2.8266144843373784,0.8294195118702743,-0.059616534436702485,0.05962120062744954,-0.15687242472791607,-0.2289156626506024,-7.25,-0.1792437836078311,0
2618,(주)시티랩스,139050,2017,1,0.24039887888522565,-0.014836750215681734,-0.18530681730033055,3.384773090168595,0.9033176274667005,-0.2051402648036575,0.20764211337338334,0.31523842044836903,-0.2265625,-21.82,0.9323197881789935,0
2619,(주)시티랩스,139050,2018,1,-0.05477514642747111,-0.025220071945531025,-0.02322348642573615,1.7868535862924524,0.6860559753914294,-0.033850716645221234,0.021681810936019084,-0.224048230623916,0.26262626262626265,28.479999999999997,-1.1870364668498208,0
2620,(주)시티랩스,139050,2019,1,-0.16283300684353547,-0.11252158981310152,-0.06372297191211587,0.3891876963002178,0.44280781116490364,-0.14390661209087197,2.2675896057349276,1.1090322845379148,-0.096,-44.760000000000005,-0.8865027486145657,0
2621,(주)시티랩스,139050,2020,1,0.14227377044025125,-0.145771936601212,-0.008355234257334632,1.0616413630954922,0.6098858161112309,-0.013699669735901523,0.021925296655479858,0.4075129838288581,0.3185840707964602,22.120000000000005,0.0641582119337678,0
2622,키네마스터(주),139670,2015,1,0.7606217315491534,0.6180650341199904,-0.06411586620844908,7.381105278896885,0.45158074305456913,-0.1419809573250587,-0.06493976090887786,-0.26700173379770886,-0.0380952380952381,-15.49,0.060660432634085826,0
2623,키네마스터(주),139670,2016,1,0.7166434639167555,0.5726248971992878,-0.2132839261122371,10.6206722072486,0.4277462888038635,-0.49862250519731605,-0.22422253453459343,-0.2651681080422069,-0.07920792079207921,-20.73,0.5908802062577165,0
2624,키네마스터(주),139670,2017,1,0.720118056786024,0.48616183983757716,-0.2478352595826378,7.611204180887235,0.6075647914978899,-0.4079157697265915,-0.23900161724830435,0.08091136229301452,-0.0967741935483871,-1.4699999999999989,-0.5558749528810758,0
2625,키네마스터(주),139670,2018,1,0.8172693482107186,0.49574225215455736,-0.20884702642543235,10.9085466768818,0.912959448661606,-0.22875827259535023,-0.1566719201194406,0.26723001336274843,-0.8452380952380952,2.969999999999999,-0.2944061519516026,0
2626,키네마스터(주),139670,2019,1,0.7684493395183599,0.47954884458660685,0.03679215479822177,50.170356759039976,1.3536565690609148,0.02717982953663494,0.023689215798185035,0.5178370010557352,5.0,24.82,5.817935298788653,0
