name,code,year,casset,cdebt,asset,rearnings,debt,sales,employee,capital,equity,netincome,income,stock_num,stock,roe,ebt,interest,facevalue
(주)시티랩스,139050,Dec-15,24717072,18041440,42684548,10448091,18358253,44494085,166,7861967,24326295,-721167,-996231,15723933,3000,-2.92,-1195183,0,500
(주)시티랩스,139050,Dec-16,25131712,14703768,45229452,8278024,17354981,37514190,128,8968161,27874471,-2655722,-937012,17936322,2735,-10.17,-2236466,0,500
(주)시티랩스,139050,Dec-17,35352575,22221750,54620991,-810398,24198026,49340104,99,12080358,30422965,-9350611,-3207237,24160716,3390,-31.99,-10121642,0,500
(주)시티랩스,139050,Dec-18,17546554,20603296,55805273,-1407413,25515111,38285541,125,15350764,30290162,-1065866,-998339,30701527,1485,-3.51,-1295993,0,500
(주)시티랩스,139050,Dec-19,60297671,89990063,182348730,-20518169,111933778,80745442,113,24695720,70414952,-12001532,-1466201,49391439,882,-48.27,-11619803,0,500
(주)시티랩스,139050,Dec-20,74873554,48361295,186346780,-27164131,72940363,113650258,149,35198412,113406417,-3216867,2633221,70396824,1100,-26.15,-1556971,0,500
(주)시티랩스,139050,Dec-10,,,,,,,,,,,,,,,,,
(주)신세계아이앤씨,35510,Dec-10,,,,,,,519,,,,,,69900,,,,
(주)신세계아이앤씨,35510,Dec-12,,,,,,,579,,,,,,51500,,,,
(주)신세계아이앤씨,35510,Dec-13,,,,,,,526,,,,,,76500,,,,
(주)신세계아이앤씨,35510,Dec-14,,,,,,,520,,,,,,112000,,,,
(주)신세계아이앤씨,35510,Dec-15,,,,,,,552,,,,,,98300,,,,
(주)신세계아이앤씨,35510,Dec-16,,,,,,,565,,,,,,73200,,,,
(주)신세계아이앤씨,35510,Dec-17,,,,,,,621,,,,,,82400,,,,
(주)신세계아이앤씨,35510,Dec-18,,,,,,,729,,,,,,113000,,,,
(주)신세계아이앤씨,35510,Dec-19,,,,,,,867,,,,,,107500,,,,
(주)신세계아이앤씨,35510,Dec-20,,,,,,,923,,,,,,125500,,,,
(주)신세계아이앤씨,35510,Dec-11,,,,,,,574,,,,,,45200,,,,
(주)신지소프트,78700,2020,,,,,,,,,,,,,,,,,
(주)신테카바이오,226330,Dec-20,,,,,,,58,,,,,,23000,,,,
(주)신테카바이오,226330,Dec-19,,,,,,,44,,,,,,15500,,,,
(주)신테카바이오,226330,Dec-18,,,,,,,,,,,,,,,,,
(주)싸이버원,356890,Dec-20,,,,,,,230,,,,,,,,,,
(주)싸이버원,356890,Dec-19,,,,,,,,,,,,,,,,,
(주)싸이버원,356890,Dec-18,,,,,,,,,,,,,,,,,
(주)썸에이지,208640,Dec-16,32148587,1861289,37695602,-1142950,3184961,6052265,117,7431053,34510641,-7197287,-1543762,74310529,1595,-20.48,-7327734,0,100
(주)썸에이지,208640,Dec-17,23513099,715145,28114639,-9594535,994316,3554861,152,7602053,27120323,-8706014,-8936641,76020529,1775,-27.49,-8723517,0,100
(주)썸에이지,208640,Dec-18,36802153,31853886,41118407,-37073151,32026814,3554558,149,7628019,9091593,-29367175,-26484814,76280187,1190,-151.21,-29167259,0,100
(주)썸에이지,208640,Dec-19,38725581,6820406,43489978,-50469567,7943749,3647939,26,12492173,35546229,-14157793,-13278218,124921731,566,-76.84,-14157793,-32093,100
(주)썸에이지,208640,Dec-20,29241055,3774992,38820690,-58156717,5153513,7006360,24,13501822,33667177,-7710881,-11982559,135018223,1345,-31.25,-11264064,-58568,100
(주)썸에이지,208640,Dec-15,,,,,,,1,,,,,,1860,,,,
(주)썸에이지,208640,Dec-14,,,,,,,1,,,,,,2100,,,,
(주)씨오더블유오엔,56000,Dec-12,32931247,27198145,70015194,23414733,38044978,32576529,136,5391000,31970216,-14751856,-14674845,10782000,1815,-34.38,-16684266,-1691502,500
(주)씨오더블유오엔,56000,Dec-13,23610053,38482148,69714471,15889150,38935148,29535151,109,5391000,30779323,-10808062,-10443758,10782000,1480,-25.07,-11201108,-1951047,500
(주)씨오더블유오엔,56000,Dec-14,25696300,33295506,66975754,13015190,42785811,31463462,77,5391000,24189943,-6851655,-2918829,10782000,1225,-10.29,-6850011,-1786680,500
(주)씨오더블유오엔,56000,Dec-11,47314328,21534405,83607085,36518688,37280788,73923620,163,5391000,46326297,-10308689,-9838092,10782000,1935,-21.76,-10492231,-1139564,500
(주)씨오더블유오엔,56000,Dec-16,,,,,,,78,,,,,,3980,,,,
(주)씨오더블유오엔,56000,Dec-17,19500064,2377582,22125522,329245,2411625,30676039,15,7008300,19713897,181469,267138,14016600,2575,0.92,181469,-254007,500
(주)씨오더블유오엔,56000,Dec-18,20281730,2076129,22337356,732079,2120139,25727901,17,7008300,20217216,-1004766,-3104776,14016600,2270,-5.03,-1004766,-2904,500
(주)씨오더블유오엔,56000,Dec-19,18675445,2907916,21161057,-2635668,3788867,19805335,21,7068300,17372190,-3367747,-3572682,14136600,6600,-17.92,-3367747,-125321,500
(주)씨오더블유오엔,56000,Dec-15,13483965,19610355,37467433,2725674,19960355,14986884,67,5391000,17507077,-10321895,-6296962,10782000,5550,-46.67,-10267980,-1135140,500
(주)씨오더블유오엔,56000,Dec-20,48784054,25526159,54057786,-2338041,25669533,17509559,37,9860113,28388253,296576,352753,19720225,2800,1.3,296576,-219910,500
(주)씨오더블유오엔,56000,Dec-10,53689392,21520991,81447191,48141179,23484304,126758850,195,5391000,57962888,7745589,,10782000,4165,13.29,9514189,-688516,500
(주)씨이랩,189330,Dec-12,,,,,,,,,,,,,,,,,
(주)씨이랩,189330,Dec-14,,,,,,,17,,,,,,,,,,
(주)씨이랩,189330,Dec-15,,,,,,,19,,,,,,,,,,
(주)씨이랩,189330,Dec-11,,,,,,,,,,,,,,,,,
(주)씨이랩,189330,Dec-17,,,,,,,27,,,,,,,,,,
(주)씨이랩,189330,Dec-18,,,,,,,29,,,,,,,,,,
(주)씨이랩,189330,Dec-19,,,,,,,35,,,,,,,,,,
(주)씨이랩,189330,Dec-20,,,,,,,47,,,,,,,,,,
(주)씨이랩,189330,Dec-16,,,,,,,32,,,,,,,,,,
(주)씨이랩,189330,Dec-13,,,,,,,15,,,,,,,,,,
(주)아시아경제,127710,Dec-12,,,,,,,,,,,,,,,,,
(주)아시아경제,127710,Dec-13,30068597,10227338,49445457,-26470272,17506381,49131673,,29970655,31939076,2433132,,5994131,,22.64,3265552,-32314,5000
(주)아시아경제,127710,Dec-14,38591121,13127493,58620358,-552009,19434569,75435069,,9990215,39185789,7093206,9131233,19980430,,22.94,9039486,-87420,500
(주)아시아경제,127710,Dec-15,61563870,18390136,83795634,6584310,20698432,80516285,224,12622015,63097203,5967970,9144053,25244030,3045,12.44,8244357,-231172,500
(주)아시아경제,127710,Dec-11,,,,,,,,,,,,,,,,,
(주)아시아경제,127710,Dec-17,64197318,16267210,129002693,20326067,20302562,54258166,276,12622015,108700131,9975159,6380476,25244030,3155,13.14,7842970,-56051,500
(주)아시아경제,127710,Dec-18,46469215,26059490,155657484,48856821,50166005,38402070,281,12622015,105491479,29531705,5754997,25244030,2350,31.09,4378141,-209795,500
(주)아시아경제,127710,Dec-19,51548044,27128886,134950581,50217995,32340482,38372830,287,12754367,102610099,4083296,3278157,25508734,1970,3.55,5894584,-27050,500
(주)아시아경제,127710,Dec-10,,,,,,,,,,,,,,,,,
(주)아시아경제,127710,Dec-16,66655417,11498241,99241320,11604652,15163333,60334065,225,12622015,84077986,6836613,9786800,25244030,4120,9.34,9040346,-249796,500
(주)아시아경제,127710,Dec-20,56392917,39691502,174949808,53904506,47168459,71847306,308,12754367,127781349,4322278,5441540,25508734,2030,3.17,4803930,-271404,500
(주)아시아미디어홀딩스,52810,Dec-10,,,,,,,12,,,,,,469,,,,
(주)아이스크림에듀,289010,Dec-15,,,,,,,,,,,,,,,,,
(주)아이스크림에듀,289010,Dec-16,,,,,,,,,,,,,,,,,
(주)아이스크림에듀,289010,Dec-17,,,,,,,,,,,,,,,,,
(주)아이스크림에듀,289010,Dec-18,,,,,,,,,,,,,,,,,
(주)아이스크림에듀,289010,Dec-19,,,,,,,477,,,,,,8020,,,,
(주)아이스크림에듀,289010,Dec-20,,,,,,,532,,,,,,8370,,,,
(주)아이스크림에듀,289010,Dec-14,,,,,,,,,,,,,,,,,
(주)아이스크림에듀,289010,Dec-13,,,,,,,,,,,,,,,,,
(주)아이엠비씨,52220,Dec-10,,,,,,,95,,,,,,3805,,,,
(주)아이엠비씨,52220,Dec-11,,,,,,,101,,,,,,4015,,,,
(주)아이엠비씨,52220,Dec-14,45084476,21863353,74350231,30038873,22346652,54747997,111,11500000,52003578,2112156,1146515,23000000,4100,4.24,2773295,0,500
(주)아이엠비씨,52220,Dec-13,,,,,,,111,,,,,,3995,,,,
(주)아이엠비씨,52220,Dec-15,42822811,15046596,68370451,31031980,16007386,64470533,120,11500000,52363065,926939,536471,23000000,4680,2.89,1271340,-21223,500
(주)아이엠비씨,52220,Dec-17,22617763,12665412,65406293,31822493,13020561,57402132,120,11500000,52385731,-175504,143550,23000000,3290,-0.21,204504,-8480,500
(주)아이엠비씨,52220,Dec-18,30429694,10818809,62433022,30129172,11176045,58074993,100,11500000,51256977,-1603632,937817,23000000,2255,-3.32,-1634944,-3925,500
(주)아이엠비씨,52220,Dec-19,20894574,11960190,66610004,32166169,13173172,51552466,99,11500000,53436832,2274106,1726916,23000000,2420,4.17,2682209,-57437,500
(주)아이엠비씨,52220,Dec-16,36930586,16449053,70835540,32692916,17373687,67239151,125,11500000,53461853,1774106,1909834,23000000,3820,4.59,3937335,-21441,500
(주)아이엠비씨,52220,Dec-12,,,,,,,103,,,,,,5080,,,,
(주)아이엠비씨,52220,Dec-20,17089893,11221614,69532673,33414496,14237653,43731791,98,11500000,55295020,1299530,1118515,23000000,4465,2.06,1717293,-94961,500
(주)아이퀘스트,262840,Dec-17,,,,,,,,,,,,,,,,,
(주)아이퀘스트,262840,Dec-18,,,,,,,,,,,,,,,,,
(주)아이퀘스트,262840,Dec-19,14587576,4635454,21000317,17914027,5453117,14509597,,980000,15547200,3122115,2417386,9800000,,23.61,3691694,-92152,100
(주)아이퀘스트,262840,Dec-20,,,,,,,100,,,,,,,,,,
(주)아이퀘스트,262840,Dec-16,,,,,,,,,,,,,,,,,
(주)아이퀘스트,262840,Dec-15,,,,,,,,,,,,,,,,,
(주)아이톡시,52770,Dec-10,,,,,,,143,,,,,,2850,,,,
(주)아이톡시,52770,Dec-13,16391923,16931079,33184352,-36292738,17439959,34541745,172,11010850,15744393,1144963,5761627,22021700,3145,7.27,2274333,-676732,500
(주)아이톡시,52770,Dec-14,10456212,16218477,26475140,-42318199,16610898,27461546,226,11030850,9864242,-6025461,-3316601,22061700,4620,-47.06,-5302956,-503526,500
(주)아이톡시,52770,Dec-15,,,,,,,199,,,,,,6450,,,,
(주)아이톡시,52770,Dec-16,,,,,,,265,,,,,,4025,,,,
(주)아이톡시,52770,Dec-17,,,,,,,266,,,,,,5100,,,,
(주)아이톡시,52770,Dec-18,10835630,14241283,15432012,-84786374,14701694,14499261,51,15711697,730319,-17701357,-6662916,31423394,823,-2423.79,-17701357,0,500
(주)아이톡시,52770,Dec-19,3986014,3420166,8560505,-94011338,3432782,3774569,18,3645540,5127723,-2896942,-2076146,7291079,805,-76.24,-2088044,-102904,500
(주)아이톡시,52770,Dec-20,6967553,4712489,11325292,-95338172,5406468,8723400,17,5431254,5918824,-1328436,-73942,10862507,4460,-24.03,-1327489,-3658,500
(주)아이톡시,52770,Dec-12,16258345,18821536,35296797,-37437701,19990001,36657762,152,10888350,15306795,-2254893,167192,21776700,4540,-14.73,405621,-620486,500
(주)아이톡시,52770,Dec-11,,,,,,,166,,,,,,1585,,,,
(주)아이티센,124500,Mar-13,28589677,34039194,70311238,12175322,50059194,131770912,,1200000,20252044,5222188,7646461,240000,,32.13,5868352,-2013408,5000
(주)아이티센,124500,Mar-14,50491064,48923738,99502190,13658312,69547590,137560306,200,1630760,29954600,2442447,5660419,3261520,,9.44,2826878,-2140788,500
(주)아이티센,124500,Mar-15,81068613,58581354,129422108,16309021,75816809,239266192,403,2210096,53605299,2755873,5990657,4420192,24850,11.17,3388801,-1839190,500
(주)아이티센,124500,Dec-16,90752115,93159301,158288305,2426401,101663822,273654423,648,4679116,56624483,-7403425,-3761136,9358232,5380,-32.14,-8398881,-1638462,500
(주)아이티센,124500,Dec-17,103881479,75284373,172136603,3416730,97487162,311549095,475,7639116,74649440,-126450,3523656,15278232,2945,3.65,199812,-1919349,500
(주)아이티센,124500,Dec-18,216521973,168761815,403417388,560931,227937089,697948340,506,7850341,175480298,5122051,10402801,15700682,3410,-0.87,7996526,-2869344,500
(주)아이티센,124500,Dec-19,206197962,148366993,392923342,601956,228238712,1542384997,544,8095463,164684630,5561854,24118535,16190925,6850,1.06,11596242,-5176491,500
(주)아이티센,124500,Dec-20,312782977,227038523,541851968,6299056,320825076,2275082681,455,9953667,221026892,3143849,14562145,19907333,5240,14.08,11604929,-3612033,500
(주)아이티센,124500,Dec-11,,,,,,,,,,,,,,,,,
(주)아이티센,124500,Dec-10,,,,,,,,,,,,,,,,,
(주)아이티아이즈,372800,Dec-20,16826722,11774184,20401774,6257261,13944514,51327270,,2000000,6457261,3160541,3053249,4266680,,48.95,3059186,-105612,500
(주)아이티아이즈,372800,Dec-19,,,,,,,,,,,,,,,,,
(주)아이티아이즈,372800,Dec-18,,,,,,,,,,,,,,,,,
(주)아톤,158430,Dec-19,38584876,3880883,58962831,-3878002,12857623,32525173,92,2044003,46105208,-11268303,4123862,4316577,30050,-40.57,-10631766,-23449,500
(주)아톤,158430,Dec-20,43019551,4358375,57446845,-3184739,8110458,29042823,100,2176789,49336388,627671,2070808,4353577,26200,2.54,756533,-52477,500
(주)아톤,158430,Dec-13,,,,,,,,,,,,,,,,,
(주)아프리카티비,67160,Dec-11,39110029,14459997,58477913,15161760,31388609,47877174,211,4113871,27089304,600676,3567026,8227741,7900,2.65,926957,0,500
(주)아프리카티비,67160,Dec-10,,,,,,,336,,,,,,7190,,,,
(주)아프리카티비,67160,Dec-12,,,,,,,283,,,,,,7280,,,,
(주)아프리카티비,67160,Dec-15,37204627,18790730,68044829,8485328,19965730,62867913,386,5164434,48079099,4144643,7634442,10328867,28000,10.97,5121856,-138544,500
(주)아프리카티비,67160,Dec-16,50207534,26121591,83426397,16723629,26121591,79830292,437,5435859,57304806,10048384,16020097,10871717,24650,19.56,12837192,-30655,500
(주)아프리카티비,67160,Dec-17,63375197,33334044,103442156,28448725,33334044,94552465,470,5652534,70108112,14659197,18322967,11305067,19200,23.24,18066453,0,500
(주)아프리카티비,67160,Dec-14,31754179,16188341,62241816,5051621,19303341,50455001,291,5159434,42938475,2751350,5561600,10318867,26750,7.49,3101974,-376250,500
(주)아프리카티비,67160,Dec-19,145005202,93108531,228549555,76179055,106760702,167868522,518,5747384,121788853,34160386,36725813,11494767,68900,32.52,41937934,-150049,500
(주)아프리카티비,67160,Dec-20,195601486,128640637,292037611,106416394,144478288,196566478,579,5747384,147559323,36260334,50413528,11494767,60500,27.56,47535022,-46753,500
(주)아프리카티비,67160,Dec-13,24822642,16243696,57689535,2973380,20698696,48101419,277,4948872,36990839,177727,4435772,9897743,9180,0.88,50820,-278957,500
(주)아프리카티비,67160,Dec-18,95822127,64344159,157544019,46890839,64650995,126627786,443,5747384,92893024,21334754,27123250,11494767,39400,26.6,26592132,-7393,500
(주)안랩,53800,Dec-11,90194755,39314513,172303715,77650059,42839571,103168895,686,5182645,129464144,9378658,7983693,10013855,139000,7.24,7441421,0,500
(주)안랩,53800,Dec-13,102171612,37786787,183994247,92001844,40077965,137329001,865,5182645,143916282,6438362,3943941,10013855,61600,4.52,7635738,0,500
(주)안랩,53800,Dec-14,93866342,34854984,188119129,99590524,36350363,135422446,876,5182645,151768766,9043930,9019567,10013855,36000,6.12,10663781,0,500
(주)안랩,53800,Dec-15,118309317,31973478,194606731,109043656,33259787,134452685,926,5182645,161346944,11919209,11961814,10013855,81200,7.61,13746048,0,500
(주)안랩,53800,Dec-16,136716638,41300156,214599052,119361482,42579161,142879622,1002,5182645,172019891,14617499,15243902,10013855,57800,8.77,16288068,0,500
(주)안랩,53800,Dec-10,101392944,23533553,157778720,72116856,26582610,73589891,571,5182645,131196110,14205310,,10013855,18950,10.83,10620619,0,500
(주)안랩,53800,Dec-18,152582176,49429140,244773950,142498028,50374741,159815065,1133,5182645,194399209,22845726,17701123,10013855,46400,12.08,25362342,0,500
(주)안랩,53800,Dec-19,168697109,50966674,260216804,153806364,54544805,166992214,1187,5182645,205671999,19142259,18423513,10013855,65500,9.57,21775017,0,500
(주)안랩,53800,Dec-20,198983330,58032735,280831435,164605741,63520382,178187327,1206,5182645,217311052,18478341,19977449,10013855,76200,8.8,21479729,-15573,500
(주)안랩,53800,Dec-17,146330613,38412908,223620399,129661441,39730731,150259297,1056,5182645,183889668,16278990,16742127,10013855,53700,9.15,18851833,0,500
(주)안랩,53800,Dec-12,100810922,40883405,184885607,88906315,44167759,131665371,859,5182645,140717849,14042927,12828939,10013855,44750,9.98,17200682,-1504,500
(주)알체라,347860,Dec-20,26541374,1690013,30508858,-21308900,2830083,4569852,94,6684397,27678775,-3704925,-5120237,13368794,42150,-13.39,-3704783,-34138,500
(주)알체라,347860,Dec-19,11211356,951615,12431957,-17504112,1157685,3291179,,1884799,11274271,-11254756,-2063420,1884799,,,-11254756,-45265,1000
(주)알티캐스트,85810,Dec-11,48074943,33511519,67051468,15028233,38844038,62486856,,7642500,28207430,7237922,12304974,15285000,,29.21,7012362,0,500
(주)알티캐스트,85810,Dec-13,88190020,17692605,108113000,34749697,21549842,73675699,319,10286580,86563158,16008332,18598695,20573160,9220,25.9,18274779,-768420,500
(주)알티캐스트,85810,Dec-12,74122345,42662763,94751485,18873738,57675255,65274786,,7992499,37076230,4499778,13762783,15984997,,13.79,4401774,0,500
(주)알티캐스트,85810,Dec-14,91118560,8130076,110036508,46663761,13168047,77137145,317,10611580,96868461,13008305,16246651,21223160,9950,14.18,16214388,-282813,500
(주)알티캐스트,85810,Dec-16,135035569,70479944,170945346,45811490,71639555,65415904,335,10611580,99305790,902016,1584181,21223160,4470,1.28,1554588,-3673,500
(주)알티캐스트,85810,Dec-17,134681585,66072228,171544134,46709658,73642729,70643136,292,10611580,97901406,1050839,5739386,21223160,4975,1.6,4241533,-7556,500
(주)알티캐스트,85810,Dec-10,36448098,13927588,58208221,8119542,36861730,51672296,,7642500,21346491,5217838,,15285000,,24.44,5514614,-438857,500
(주)알티캐스트,85810,Dec-15,83746885,13275701,113685290,43981242,17391497,62727442,328,10611580,96293793,439144,2483601,21223160,5320,0.46,-1791296,-23032,500
(주)알티캐스트,85810,Dec-20,50366989,11539142,86820392,9130348,18132592,44597592,150,13873212,68687800,-3815843,-1164691,27746424,1825,-5.83,-6105115,-24194,500
(주)알티캐스트,85810,Dec-19,118226641,93164278,169930839,12808047,103714750,53178375,166,10611580,66216089,-27219159,-15721195,21223160,2010,-35.68,-17463169,-11810,500
(주)알티캐스트,85810,Dec-18,129070258,67214295,164474400,38516299,73585406,76200156,330,10611580,90888993,-7840096,4097757,21223160,3095,-7.69,4409620,-9962,500
(주)액션스퀘어,205500,Dec-16,,,,,,,183,,,,,,7790,,,,
(주)액션스퀘어,205500,Dec-17,18950902,3039219,24963687,-20082761,11484722,9402123,207,12469713,13478966,-12258989,-10796217,24939426,6400,-90.95,-10498085,0,500
(주)액션스퀘어,205500,Dec-15,,,,,,,107,,,,,,1710,,,,
(주)액션스퀘어,205500,Dec-19,20531664,3590280,30255626,-40458286,10055283,5838397,33,20666323,20200343,-9160139,-8228878,41332645,1295,-56.74,-9160139,-117865,500
(주)액션스퀘어,205500,Dec-14,,,,,,,1,,,,,,2000,,,,
(주)액션스퀘어,205500,Dec-18,14467705,4273096,21132895,-31298147,9045478,7471298,210,13242741,12087416,-11215386,-10852419,26485481,1760,-87.74,-11215386,0,500
(주)액션스퀘어,205500,Dec-20,17864111,2858674,23829092,-42476212,5434618,5835488,66,20666323,18394474,-2017926,-1851301,41332645,1650,-10.46,-2017926,0,500
(주)액토즈소프트,52790,Dec-12,94741993,121423971,225833789,67249456,127180836,82978009,126,4688141,98652953,9643759,14818596,9376282,37200,10.37,16971698,-330577,500
(주)액토즈소프트,52790,Dec-13,105213614,32522532,232029942,81928098,41565411,139365154,159,5648457,190464530,15080801,23199605,11296914,28950,10.43,21738278,-1634088,500
(주)액토즈소프트,52790,Dec-14,80650622,29978304,161276991,13404781,37746037,102829670,169,5658969,123530954,-69023654,-13368056,11317938,33500,-43.95,-64344685,-116683,500
(주)액토즈소프트,52790,Dec-15,68173815,25782250,149330425,6438113,32068006,100752238,35,5665319,117262420,-7040610,5082913,11330638,31250,-5.9,229886,0,500
(주)액토즈소프트,52790,Dec-16,73432988,27905536,147737258,4468222,32267322,72386383,35,5665319,115469936,-2263407,10882396,11330638,13350,-1.8,735802,0,500
(주)액토즈소프트,52790,Dec-17,91713156,25500247,143736510,-2863144,36629398,55399431,97,5665319,107107112,-7477694,6643079,11330638,17200,-6.72,-4365636,0,500
(주)액토즈소프트,52790,Dec-18,74587255,32746894,127196835,-15948973,34998149,37652204,123,5665319,92198686,-14891821,-1075482,11330638,9500,-14.94,-11769710,0,500
(주)액토즈소프트,52790,Dec-19,85343220,54246258,175372734,5055497,57267966,62665219,141,5665319,118104767,20774308,25654108,11330638,12500,19.76,24731131,-259186,500
(주)액토즈소프트,52790,Dec-20,155059387,61415517,216893790,20514796,65571984,47543483,148,5665319,151321807,15594877,17854204,11330638,9450,11.58,22541985,-120790,500
(주)액토즈소프트,52790,Dec-11,108507975,27188352,121236908,57823246,33937498,99270630,112,4684460,87299410,7946149,16089503,9368920,13000,9.59,17117836,0,500
(주)액토즈소프트,52790,Dec-10,87508602,25780725,113298894,50068447,34913306,103464185,340,4645376,78385589,2382649,,9290751,10450,3.04,13465959,0,500
(주)에스브이에이치,46240,2020,,,,,,,,,,,,,,,,,
(주)에스앤케이,950180,Jul-20,314122251,18351593,355729850,115388523,23228640,86000663,166,113849351,332501209,22653190,23918863,21061800,13400,6.86,30275630,-162469,0
(주)에스앤케이,950180,Jul-19,305367430,14232095,320988517,89039852,17396691,102069412,172,108942915,303591825,31169202,47164517,21061800,18800,10.05,41059970,0,0
(주)에스앤케이,950180,Jul-18,99441081,15643343,104951068,52525572,17347139,68667727,,17071820,87603929,25114084,37455927,168000,,,37099065,0,0
(주)에스에스알,275630,Dec-20,,,,,,,86,,,,,,6240,,,,
(주)에스에스알,275630,Dec-18,,,,,,,101,,,,,,9000,,,,
(주)에스에스알,275630,Dec-19,,,,,,,107,,,,,,6110,,,,
(주)에스에스알,275630,Dec-17,,,,,,,,,,,,,,,,,
(주)에이트원,230980,Dec-19,16743419,22203451,33494934,-12495224,22597753,13058815,88,1289144,10897180,-11556949,-1307802,12891440,5840,-71.91,-9565062,-244615,100
(주)에이트원,230980,Dec-17,17758244,25409526,41781273,174338,30788989,8199432,97,905752,10992284,-77875,-334334,9057520,3170,-0.86,-148573,-8603,100
(주)에이트원,230980,Dec-18,33042614,31875509,58799883,-1325435,36255257,37534312,87,1262541,22544626,-584401,-562142,12625406,3700,-5.42,-964452,-312615,100
(주)에이트원,230980,Dec-16,,,,,,,124,,,,,,3040,,,,
(주)에이트원,230980,Dec-20,17224660,19391428,44062085,-13393218,21392271,10559369,77,1607083,22669813,-664013,564643,16070827,5310,-4.05,-664013,-121565,100
(주)에프앤가이드,64850,Dec-13,,,,,,,65,,,,,,,,,,
(주)에프앤가이드,64850,Dec-12,,,,,,,,,,,,,,,,,
(주)에프앤가이드,64850,Dec-15,,,,,,,64,,,,,,,,,,
(주)에프앤가이드,64850,Dec-16,,,,,,,69,,,,,,,,,,
(주)에프앤가이드,64850,Dec-17,,,,,,,70,,,,,,,,,,
(주)에프앤가이드,64850,Dec-18,,,,,,,135,,,,,,,,,,
(주)에프앤가이드,64850,Dec-19,13748641,10335113,54228818,12582510,20049089,21104946,136,5500000,34179728,2409089,2758261,11000000,,8.55,2524964,-225332,500
(주)에프앤가이드,64850,Dec-20,,,,,,,136,,,,,,8960,,,,
(주)에프앤가이드,64850,Dec-14,,,,,,,68,,,,,,,,,,
(주)에프앤가이드,64850,Dec-11,,,,,,,,,,,,,,,,,
(주)에프앤가이드,64850,Dec-10,,,,,,,,,,,,,,,,,
(주)엑셈,205100,Dec-17,34106990,8881561,61720037,7273350,13169450,33716596,190,3324936,48550587,-31265,5413364,33249362,4020,-1.26,176074,-20489,100
(주)엑셈,205100,Dec-16,33522643,10358191,55098712,7727115,22348606,27549222,181,2992845,32750106,2566502,1378082,29928452,3505,8.82,2774456,-12914,100
(주)엑셈,205100,Dec-15,19278427,5614277,37299037,5357650,7577401,20656737,116,2857629,29721636,-8274846,4621473,28576285,4140,-34.93,-8281751,0,100
(주)엑셈,205100,Dec-20,52994305,9000128,94382155,26729505,13819104,39177986,222,3388227,80563050,8706278,9648152,33882273,4445,11.64,10102839,-98857,100
(주)엑셈,205100,Dec-18,51750966,10702004,77768734,13826333,12949481,32359592,192,3324936,64819253,6275021,4494337,33249362,2790,11.6,7223921,-246378,100
(주)엑셈,205100,Dec-19,57630263,8563014,86036975,18530312,14200621,34454978,197,3388227,71836354,4872081,6315140,33882273,2825,7.47,5694661,-105101,100
(주)엑셈,205100,Dec-14,,,,,,,3,,,,,,2750,,,,
(주)엑스로드,74140,2020,,,,,,,,,,,,,,,,,
(주)엔씨소프트,36570,Dec-14,1019545798,245386467,1698826128,1234257185,323231514,838718200,2203,10964511,1375594614,227519296,278188111,21929022,182000,18.38,289009079,-1359299,500
(주)엔씨소프트,36570,Dec-15,1082774018,337541366,2219197320,1330350644,430262047,838297603,2300,10964511,1788935273,166350442,237466378,21929022,213000,10.57,239509762,-30934,500
(주)엔씨소프트,36570,Dec-16,1191628830,284355733,2360802862,1543826676,465295074,983556874,2731,10964511,1895507788,271381872,328762462,21929022,247500,14.9,346073078,-2993463,500
(주)엔씨소프트,36570,Dec-17,1772726949,455797606,3526567161,1905908375,797327861,1758721722,3201,10969511,2729239300,444043112,585018962,21939022,447500,19.14,610242811,-4136371,500
(주)엔씨소프트,36570,Dec-18,1576408673,473074463,2941278714,2163816327,562307309,1715115508,3458,10969511,2378971405,421467651,614929312,21939022,466500,16.44,637349919,-4631838,500
(주)엔씨소프트,36570,Dec-19,2087864327,449764539,3346377400,2382086226,834211970,1701185423,3755,10977011,2512165431,359154723,478992419,21954022,541000,14.72,496153575,-7164813,500
(주)엔씨소프트,36570,Dec-20,2444363386,509342417,4081208897,2856767123,936521663,2416184212,4224,10977011,3144687233,586612599,824793706,21954022,931000,20.83,803256528,-10460426,500
(주)엔씨소프트,36570,Dec-12,674303526,235652440,1316825985,870734456,296262423,753520026,2288,10949416,1020563562,153666726,151252046,21898832,150500,16.79,182907074,-5231181,500
(주)엔씨소프트,36570,Dec-10,722757844,191694020,1023541800,622679837,262283799,659671818,2402,10903183,761258001,144261037,242510706,21806365,208500,20.78,195056424,-53618,500
(주)엔씨소프트,36570,Dec-11,638973439,198682915,1113431660,725417660,244968180,608878406,2773,10925199,868463480,117676060,135722444,21850397,307500,15.05,157210845,-744257,500
(주)엔씨소프트,36570,Dec-13,785504545,251845267,1479521682,1016785111,320758501,756655651,2114,10957354,1158763181,158695768,205235211,21914708,248500,14.82,216222404,-713250,500
(주)엔에이치엔벅스,104200,Dec-14,,,,,,,118,,,,,,10150,,,,
(주)엔에이치엔벅스,104200,Dec-15,,,,,,,126,,,,,,12400,,,,
(주)엔에이치엔벅스,104200,Dec-12,34581243,16877525,53838439,19575731,17755467,50379224,174,6763775,36082972,-3631941,-3674693,13527550,11900,-9.58,-3538463,-6959,500
